"","...1","...2","Country","Year","code","region","Battledeath","Yearconflict","ODAamount","OOFamount","VagueAmount","ODAproject","OOFproject","Vagueproject","LogODAamount","Population","GDPpercapita","Trade","v2x_polyarchy","NRrent","UNGAimportant","UNGAall","HDI","FDI","OtherODA","EliteVisits","BattledeathperPop","GDP","logGDPpercapita","NaturalTotal","Naturalpercapita","LogNaturalTotal","LogNaturalpercapita","FDIpositive","LogFDI","LogPopulation","Battledeathper0.1mil","LogBattledeathperPop","LogBattledeathper0.1mil","LogOtherODA","FDIstock","LogFDIstock","logGDPpercapita1y","logGDPpercapita2y","logGDPpercapita3y","logGDPpercapita4y","logGDPpercapita5y","logNaturalTotal1y","logNaturalTotal2y","logNaturalTotal3y","logNaturalTotal4y","logNaturalTotal5y","logNaturalpercapita1y","logNaturalpercapita2y","logNaturalpercapita3y","logNaturalpercapita4y","logNaturalpercapita5y","NRrent1y","NRrent2y","NRrent3y","NRrent4y","NRrent5y","UNGAall1y","UNGAall2y","UNGAall3y","UNGAall4y","UNGAall5y","UNGAimportant1y","UNGAimportant2y","UNGAimportant3y","UNGAimportant4y","UNGAimportant5y","logFDI1y","logFDI2y","logFDI3y","logFDI4y","logFDI5y","logFDIstock1y","logFDIstock2y","logFDIstock3y","logFDIstock4y","logFDIstock5y","Battleper0.1mil1y","Battleper0.1mil2y","Battleper0.1mil3y","Battleper0.1mil4y","Battleper0.1mil5y","logBattledeathper0.1mil1y","logBattledeathper0.1mil2y","logBattledeathper0.1mil3y","logBattledeathper0.1mil4y","logBattledeathper0.1mil5y","logOtherODA1y","logOtherODA2y","logOtherODA3y","logOtherODA4y","logOtherODA5y","Population1y","Population2y","Population3y","Population4y","Population5y","LogPopulation1y","LogPopulation2y","LogPopulation3y","LogPopulation4y","LogPopulation5y","LogFDIstockDiff","LogOtherODADiff","logOtherODADiff1y","logOtherODADiff2y","logOtherODADiff3y","logOtherODADiff4y","logOtherODADiff5y","ODAproject1y","ODAproject2y","ODAproject3y","ODAproject4y","ODAproject5y"
"491",491,2121,"Madagascar",2012,"MDG",NA,0,3,0,13240561.0001251,NA,4,1,0,NA,22346641,464.743260663101,196.80512,0.23,6.68062144818167,0.125,0.542857142857143,0.514,8.43,682650000,NA,0,10385450803.2077,6.1414872772259,69381265384.9449,3104.77379508379,24.9628827167902,8.04069613988889,6614.43,8.79700890503594,16.9221865769013,0,-6.90775527898214,-6.90775527898214,20.3414928410965,274.56,5.6151698162996,6.13915980952445,6.1511177999846,6.17287131510175,6.2417060314569,6.20529333309255,24.8081135248627,24.7776565952386,24.9406493797562,24.8122420787464,24.8494361667342,7.91326648918153,7.91042859341708,8.10134814287369,8.00117546275319,8.06692619863889,5.89502536273206,5.808445182898,6.87903866332352,5.80936562310913,6.43424742711056,0.75,0.848484848484848,0.8,0.68421052631579,0.675324675324675,0.2,0.461538461538462,0.333333333333333,0.333333333333333,0.416666666666667,8.79922432735917,8.80080398745788,8.80215556884805,8.80494926113015,8.79773583871524,5.53591593883183,5.43755743363954,5.27928744064123,4.98723018564993,4.3309964635611,0,0,0.393794288184008,0,0,-6.90775527898214,-6.90775527898214,-0.929390439146495,-6.90775527898214,-6.90775527898214,19.6134510337733,19.6598662400369,19.3771532654632,20.8752398638691,20.4268793238658,21743970,21151640,20569115,19996476,19433520,16.8948470356812,16.8672280018215,16.8393012368825,16.8110666159932,16.7825099680953,0.07925387746777,0.728041807323201,-0.0464152062636032,0.282712974573702,-1.4980865984059,0.4483605400033,0.0936384105382011,1,8,7,NA,NA
"492",492,2122,"Madagascar",2013,"MDG",NA,0,4,0,NA,NA,6,0,0,NA,22961259,462.707918436497,177.13468,0.245,6.75404956771369,0.454545454545455,0.6,0.517,15.51,550510000,NA,0,10624356356.5713,6.1370981704981,71757429457.3366,3125.15221649373,24.9965572326693,8.04723827026224,6621.51,8.7980787195977,16.9493189624071,0,-6.90775527898214,-6.90775527898214,20.1263556792681,286.11,5.65637635225893,6.1414872772259,6.13915980952445,6.1511177999846,6.17287131510175,6.2417060314569,24.9628827167902,24.8081135248627,24.7776565952386,24.9406493797562,24.8122420787464,8.04069613988889,7.91326648918153,7.91042859341708,8.10134814287369,8.00117546275319,6.68062144818167,5.89502536273206,5.808445182898,6.87903866332352,5.80936562310913,0.542857142857143,0.75,0.848484848484848,0.8,0.68421052631579,0.125,0.2,0.461538461538462,0.333333333333333,0.333333333333333,8.79700890503594,8.79922432735917,8.80080398745788,8.80215556884805,8.80494926113015,5.6151698162996,5.53591593883183,5.43755743363954,5.27928744064123,4.98723018564993,0,0,0,0.393794288184008,0,-6.90775527898214,-6.90775527898214,-6.90775527898214,-0.929390439146495,-6.90775527898214,20.3414928410965,19.6134510337733,19.6598662400369,19.3771532654632,20.8752398638691,22346641,21743970,21151640,20569115,19996476,16.9221865769013,16.8948470356812,16.8672280018215,16.8393012368825,16.8110666159932,0.0412065359593301,-0.215137161828398,0.728041807323201,-0.0464152062636032,0.282712974573702,-1.4980865984059,0.4483605400033,4,1,8,7,NA
"493",493,2123,"Madagascar",2014,"MDG",NA,0,5,0,0,NA,3,1,0,NA,23589897,465.416406966434,178.07088,0.456,7.24436895959008,0.307692307692308,0.55,0.52,36.76,731040000,NA,0,10979125102.4483,6.14293465233126,79536833095.6327,3371.64817191159,25.0994860606911,8.12315697557364,6642.76,8.80128281875729,16.9763290851174,0,-6.90775527898214,-6.90775527898214,20.4099787357806,352.62,5.86539098985261,6.1370981704981,6.1414872772259,6.13915980952445,6.1511177999846,6.17287131510175,24.9965572326693,24.9628827167902,24.8081135248627,24.7776565952386,24.9406493797562,8.04723827026224,8.04069613988889,7.91326648918153,7.91042859341708,8.10134814287369,6.75404956771369,6.68062144818167,5.89502536273206,5.808445182898,6.87903866332352,0.6,0.542857142857143,0.75,0.848484848484848,0.8,0.454545454545455,0.125,0.2,0.461538461538462,0.333333333333333,8.7980787195977,8.79700890503594,8.79922432735917,8.80080398745788,8.80215556884805,5.65637635225893,5.6151698162996,5.53591593883183,5.43755743363954,5.27928744064123,0,0,0,0,0.393794288184008,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-0.929390439146495,20.1263556792681,20.3414928410965,19.6134510337733,19.6598662400369,19.3771532654632,22961259,22346641,21743970,21151640,20569115,16.9493189624071,16.9221865769013,16.8948470356812,16.8672280018215,16.8393012368825,0.20901463759368,0.2836230565125,-0.215137161828398,0.728041807323201,-0.0464152062636032,0.282712974573702,-1.4980865984059,6,4,1,8,7
"494",494,2124,"Madagascar",2015,"MDG",NA,0,6,0,NA,NA,6,0,0,NA,24234080,467.23555367358,167.31727,0.478,8.61530172996563,0.384615384615385,0.551282051282051,0.522,33.84,748370000,NA,0,11323023786.5698,6.14683566833696,97551266416.8768,4025.37527386543,25.3036438861647,8.30037342124945,6639.84,8.80084314579461,17.0032704649153,0,-6.90775527898214,-6.90775527898214,20.4334080660463,347.71,5.8513687990259,6.14293465233126,6.1370981704981,6.1414872772259,6.13915980952445,6.1511177999846,25.0994860606911,24.9965572326693,24.9628827167902,24.8081135248627,24.7776565952386,8.12315697557364,8.04723827026224,8.04069613988889,7.91326648918153,7.91042859341708,7.24436895959008,6.75404956771369,6.68062144818167,5.89502536273206,5.808445182898,0.55,0.6,0.542857142857143,0.75,0.848484848484848,0.307692307692308,0.454545454545455,0.125,0.2,0.461538461538462,8.80128281875729,8.7980787195977,8.79700890503594,8.79922432735917,8.80080398745788,5.86539098985261,5.65637635225893,5.6151698162996,5.53591593883183,5.43755743363954,0,0,0,0,0,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,20.4099787357806,20.1263556792681,20.3414928410965,19.6134510337733,19.6598662400369,23589897,22961259,22346641,21743970,21151640,16.9763290851174,16.9493189624071,16.9221865769013,16.8948470356812,16.8672280018215,-0.0140221908267106,0.0234293302656994,0.2836230565125,-0.215137161828398,0.728041807323201,-0.0464152062636032,0.282712974573702,3,6,4,1,8
"495",495,2125,"Madagascar",2016,"MDG",NA,0,7,0,149621157.577175,NA,8,1,0,NA,24894370,473.005288649146,161.59433,0.482,8.77570533334329,0.307692307692308,0.546666666666667,0.523,-6.55,1066800000,NA,0,11775168667.5886,6.15910868364488,103335410477.174,4150.95503429788,25.3612459469475,8.33109371549566,6599.45,8.79474159120877,17.0301522314518,0,-6.90775527898214,-6.90775527898214,20.7879293502731,297.64,5.69588470252906,6.14683566833696,6.14293465233126,6.1370981704981,6.1414872772259,6.13915980952445,25.3036438861647,25.0994860606911,24.9965572326693,24.9628827167902,24.8081135248627,8.30037342124945,8.12315697557364,8.04723827026224,8.04069613988889,7.91326648918153,8.61530172996563,7.24436895959008,6.75404956771369,6.68062144818167,5.89502536273206,0.551282051282051,0.55,0.6,0.542857142857143,0.75,0.384615384615385,0.307692307692308,0.454545454545455,0.125,0.2,8.80084314579461,8.80128281875729,8.7980787195977,8.79700890503594,8.79922432735917,5.8513687990259,5.86539098985261,5.65637635225893,5.6151698162996,5.53591593883183,0,0,0,0,0,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,20.4334080660463,20.4099787357806,20.1263556792681,20.3414928410965,19.6134510337733,24234080,23589897,22961259,22346641,21743970,17.0032704649153,16.9763290851174,16.9493189624071,16.9221865769013,16.8948470356812,-0.155484096496839,0.354521284226799,0.0234293302656994,0.2836230565125,-0.215137161828398,0.728041807323201,-0.0464152062636032,6,3,6,4,1
"496",496,2126,"Madagascar",2017,"MDG",NA,0,8,0,0,NA,16,4,0,NA,25570511,478.610821700001,159.51135,0.482,7.65383666851601,NA,NA,0.526,71.2,1566370000,NA,0,12238323280.9989,6.17088987575426,93670127489.2625,3663.20905707604,25.2630451652134,8.20609483378906,6677.2,8.80645401698123,17.0569503314244,0,-6.90775527898214,-6.90775527898214,21.1720266773616,766.31,6.64158678761064,6.15910868364488,6.14683566833696,6.14293465233126,6.1370981704981,6.1414872772259,25.3612459469475,25.3036438861647,25.0994860606911,24.9965572326693,24.9628827167902,8.33109371549566,8.30037342124945,8.12315697557364,8.04723827026224,8.04069613988889,8.77570533334329,8.61530172996563,7.24436895959008,6.75404956771369,6.68062144818167,0.546666666666667,0.551282051282051,0.55,0.6,0.542857142857143,0.307692307692308,0.384615384615385,0.307692307692308,0.454545454545455,0.125,8.79474159120877,8.80084314579461,8.80128281875729,8.7980787195977,8.79700890503594,5.69588470252906,5.8513687990259,5.86539098985261,5.65637635225893,5.6151698162996,0,0,0,0,0,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,20.7879293502731,20.4334080660463,20.4099787357806,20.1263556792681,20.3414928410965,24894370,24234080,23589897,22961259,22346641,17.0301522314518,17.0032704649153,16.9763290851174,16.9493189624071,16.9221865769013,0.94570208508158,0.384097327088501,0.354521284226799,0.0234293302656994,0.2836230565125,-0.215137161828398,0.728041807323201,8,6,3,6,4
"497",497,2165,"Malaysia",2014,"MYS",NA,0,1,0,0,NA,3,2,0,NA,29866606,9601.17800253913,63.023038,0.302,8.67549387628669,0.538461538461538,0.85,0.791,521.34,57430000,9,0,286754600537.703,9.16964118267955,2487737780961.88,83294.9609661666,28.5423948917471,11.3301433337221,7127.34,8.8716933722711,17.212251558025,0,-6.90775527898214,-6.90775527898214,17.8660773728579,1785.64,7.48753217336978,9.12471361638987,9.09253648235067,9.05370476503679,9.01769974766382,8.96298852615689,28.4939414066181,28.5473066811325,28.5256772842998,28.4178514462355,28.4232754440159,11.2950945982117,11.3621517084396,11.3549797060771,11.26273426999,11.2850683624354,8.76162237794231,9.6756782381321,9.98690822724451,9.44074261183141,10.1968613723133,0.85,0.8,0.86764705882353,0.93939393939394,0.923076923076923,0.545454545454545,0.625,0.6,0.846153846153846,0.833333333333333,8.88493981745678,8.82541879309915,8.81003144787453,8.82018841677361,8.8038417299558,7.41949448530447,6.93355946866367,6.6816448307788,6.56358750754349,6.1735777488642,0.108588970150012,0,0,0,0,-2.21101854684991,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,17.8261111267715,18.2290358597096,18.7357104379297,18.3437996996272,18.4831859493132,29468923,29068189,28650962,28208028,27735038,17.1988468084064,17.1851549726928,17.1706975782227,17.1551171762455,17.1382070815805,0.06803768806531,0.0399662460864008,-0.4029247329381,-0.5066745782201,0.391910738302499,-0.139386249685998,-0.2542743979219,NA,NA,NA,NA,NA
"498",498,2166,"Malaysia",2015,"MYS",NA,0,2,3359930.17621472,0,49157610.6058528,4,7,7,15.027430750835,30270965,9955.24272167626,63.514272,0.304,6.71145828980761,0.615384615384615,0.769230769230769,0.796,488.91,65620000,8,0,301354803994.367,9.20585469853676,2022530197441.34,66814.196291441,28.3353704165173,11.1096708562787,7094.91,8.86713290452426,17.2256995602387,0,-6.90775527898214,-6.90775527898214,17.9993910855125,2231.38,7.71037550713603,9.16964118267955,9.12471361638987,9.09253648235067,9.05370476503679,9.01769974766382,28.5423948917471,28.4939414066181,28.5473066811325,28.5256772842998,28.4178514462355,11.3301433337221,11.2950945982117,11.3621517084396,11.3549797060771,11.26273426999,8.67549387628669,8.76162237794231,9.6756782381321,9.98690822724451,9.44074261183141,0.85,0.85,0.8,0.86764705882353,0.93939393939394,0.538461538461538,0.545454545454545,0.625,0.6,0.846153846153846,8.8716933722711,8.88493981745678,8.82541879309915,8.81003144787453,8.82018841677361,7.48753217336978,7.41949448530447,6.93355946866367,6.6816448307788,6.56358750754349,0,0.108588970150012,0,0,0,-6.90775527898214,-2.21101854684991,-6.90775527898214,-6.90775527898214,-6.90775527898214,17.8660773728579,17.8261111267715,18.2290358597096,18.7357104379297,18.3437996996272,29866606,29468923,29068189,28650962,28208028,17.212251558025,17.1988468084064,17.1851549726928,17.1706975782227,17.1551171762455,0.22284333376625,0.133313712654598,0.0399662460864008,-0.4029247329381,-0.5066745782201,0.391910738302499,-0.139386249685998,3,NA,NA,NA,NA
"499",499,2168,"Malaysia",2017,"MYS",NA,0,4,0,4080790501.25116,232649706.509731,2,3,3,NA,31104655,10707.7483031664,61.579177,0.308,6.26761535404089,NA,NA,0.805,1722.14,65790000,0,0,333060816796.826,9.27872299225994,2087497089185.19,67112.047672131,28.3669868992681,11.1141188548628,8328.14,9.02739542091239,17.2528680444053,0,-6.90775527898214,-6.90775527898214,18.0019784090774,4914.71,8.49998802778864,9.2358173122375,9.20585469853676,9.16964118267955,9.12471361638987,9.09253648235067,28.1016399866429,28.3353704165173,28.5423948917471,28.4939414066181,28.5473066811325,10.8623668339479,11.1096708562787,11.3301433337221,11.2950945982117,11.3621517084396,5.08629475340454,6.71145828980761,8.67549387628669,8.76162237794231,9.6756782381321,0.733333333333333,0.769230769230769,0.85,0.85,0.8,0.538461538461539,0.615384615384615,0.538461538461538,0.545454545454545,0.625,9.04025880000373,8.86713290452426,8.8716933722711,8.88493981745678,8.82541879309915,8.19808099355605,7.71037550713603,7.48753217336978,7.41949448530447,6.93355946866367,0,0,0,0.108588970150012,0,-6.90775527898214,-6.90775527898214,-6.90775527898214,-2.21101854684991,-6.90775527898214,18.0359002270517,17.9993910855125,17.8660773728579,17.8261111267715,18.2290358597096,30684652,30270965,29866606,29468923,29068189,17.2392731526949,17.2256995602387,17.212251558025,17.1988468084064,17.1851549726928,0.30190703423259,-0.0339218179743028,0.0365091415392023,0.133313712654598,0.0399662460864008,-0.4029247329381,-0.5066745782201,4,3,NA,NA,NA
"500",500,2193,"Mali",2000,"MLI",NA,0,1,0,NA,NA,3,0,0,NA,10946448,571.657687481226,310.43311,0.513,5.47728194706273,0.5,0.776119402985075,0.312,NA,800340000,NA,0,6257621149.81349,6.34854211307573,34274755355.4314,3131.13033154055,24.2576749246722,8.04914934663079,NA,NA,16.2085255780414,0,-6.90775527898214,-6.90775527898214,20.5005471953465,NA,NA,6.37726913879581,6.34871535767052,6.3017578528626,NA,NA,23.9067563232327,24.3668172724865,24.3395779078488,NA,NA,7.72634928561068,8.21330003901826,8.21209020065546,NA,NA,3.85388544765169,6.45326645882851,6.7553459287734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.281877079606879,0,0,NA,NA,-1.26274282337405,-6.90775527898214,-6.90775527898214,NA,NA,20.2791326629489,20.2377342708843,20.1609012745915,NA,NA,10642937,10360564,10094363,NA,NA,16.180407037622,16.1535172334682,16.1274877071933,NA,NA,NA,0.221414532397599,0.0413983920646004,0.0768329962928007,1.5188385299366,NA,NA,NA,NA,NA,NA,NA
"501",501,2194,"Mali",2001,"MLI",NA,0,2,0,NA,NA,3,0,0,NA,11271603,640.530717962485,318.18186,0.513,5.35727809589658,1,0.82089552238806,0.325,NA,762650000,NA,0,7219807962.1781,6.46229864073907,38678519052.3565,3431.50118508933,24.3785502196309,8.14075310770469,NA,NA,16.2377971119262,0,-6.90775527898214,-6.90775527898214,20.4523097684115,NA,NA,6.34854211307573,6.37726913879581,6.34871535767052,6.3017578528626,NA,24.2576749246722,23.9067563232327,24.3668172724865,24.3395779078488,NA,8.04914934663079,7.72634928561068,8.21330003901826,8.21209020065546,NA,5.47728194706273,3.85388544765169,6.45326645882851,6.7553459287734,NA,0.776119402985075,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.281877079606879,0,0,NA,-6.90775527898214,-1.26274282337405,-6.90775527898214,-6.90775527898214,NA,20.5005471953465,20.2791326629489,20.2377342708843,20.1609012745915,NA,10946448,10642937,10360564,10094363,NA,16.2085255780414,16.180407037622,16.1535172334682,16.1274877071933,NA,NA,-0.0482374269349997,0.221414532397599,0.0413983920646004,0.0768329962928007,1.5188385299366,NA,3,NA,NA,NA,NA
"502",502,2195,"Mali",2002,"MLI",NA,0,3,5293494.895715,NA,NA,1,0,0,15.4819892465099,11616890,640.797791206587,260.6372,0.594,6.84472239595958,0.857142857142857,0.89041095890411,0.334,0,588800000,NA,0,7444077452.68989,6.46271550937064,50952643657.6842,4386.08299275316,24.6541624825641,8.38619185099515,6606,8.79573360595074,16.267970631569,0,-6.90775527898214,-6.90775527898214,20.1935971253806,0.01,-4.60517018598809,6.46229864073907,6.34854211307573,6.37726913879581,6.34871535767052,6.3017578528626,24.3785502196309,24.2576749246722,23.9067563232327,24.3668172724865,24.3395779078488,8.14075310770469,8.04914934663079,7.72634928561068,8.21330003901826,8.21209020065546,5.35727809589658,5.47728194706273,3.85388544765169,6.45326645882851,6.7553459287734,0.82089552238806,0.776119402985075,NA,NA,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.281877079606879,0,0,-6.90775527898214,-6.90775527898214,-1.26274282337405,-6.90775527898214,-6.90775527898214,20.4523097684115,20.5005471953465,20.2791326629489,20.2377342708843,20.1609012745915,11271603,10946448,10642937,10360564,10094363,16.2377971119262,16.2085255780414,16.180407037622,16.1535172334682,16.1274877071933,NA,-0.258712643030901,-0.0482374269349997,0.221414532397599,0.0413983920646004,0.0768329962928007,1.5188385299366,3,3,NA,NA,NA
"503",503,2196,"Mali",2003,"MLI",NA,0,4,0,NA,NA,3,0,0,NA,11982692,677.88657187927,210.37363,0.625,5.31290106563515,0.615384615384615,0.878378378378378,0.347,0,766990000,NA,0,8122906001.76515,6.51898145100329,43156195952.8322,3601.54429011713,24.488091835195,8.18911800194008,6606,8.79573360595074,16.298973833255,0,-6.90775527898214,-6.90775527898214,20.4579843214382,0.01,-4.60517018598809,6.46271550937064,6.46229864073907,6.34854211307573,6.37726913879581,6.34871535767052,24.6541624825641,24.3785502196309,24.2576749246722,23.9067563232327,24.3668172724865,8.38619185099515,8.14075310770469,8.04914934663079,7.72634928561068,8.21330003901826,6.84472239595958,5.35727809589658,5.47728194706273,3.85388544765169,6.45326645882851,0.89041095890411,0.82089552238806,0.776119402985075,NA,NA,0.857142857142857,1,0.5,NA,NA,8.79573360595074,NA,NA,NA,NA,-4.60517018598809,NA,NA,NA,NA,0,0,0,0.281877079606879,0,-6.90775527898214,-6.90775527898214,-6.90775527898214,-1.26274282337405,-6.90775527898214,20.1935971253806,20.4523097684115,20.5005471953465,20.2791326629489,20.2377342708843,11616890,11271603,10946448,10642937,10360564,16.267970631569,16.2377971119262,16.2085255780414,16.180407037622,16.1535172334682,0,0.264387196057601,-0.258712643030901,-0.0482374269349997,0.221414532397599,0.0413983920646004,0.0768329962928007,1,3,3,NA,NA
"504",504,2197,"Mali",2004,"MLI",NA,0,5,0,NA,NA,4,0,0,NA,12369078,666.955388800135,179.38248,0.625,3.90260916723135,0.777777777777778,0.840277777777778,0.356,0,840690000,NA,0,8249623226.5892,6.50272465967025,32195055230.2917,2602.86621446576,24.1950787134279,7.86436850700285,6606,8.79573360595074,16.3307102064251,0,-6.90775527898214,-6.90775527898214,20.5497335411864,13.17,2.57794151575519,6.51898145100329,6.46271550937064,6.46229864073907,6.34854211307573,6.37726913879581,24.488091835195,24.6541624825641,24.3785502196309,24.2576749246722,23.9067563232327,8.18911800194008,8.38619185099515,8.14075310770469,8.04914934663079,7.72634928561068,5.31290106563515,6.84472239595958,5.35727809589658,5.47728194706273,3.85388544765169,0.878378378378378,0.89041095890411,0.82089552238806,0.776119402985075,NA,0.615384615384615,0.857142857142857,1,0.5,NA,8.79573360595074,8.79573360595074,NA,NA,NA,-4.60517018598809,-4.60517018598809,NA,NA,NA,0,0,0,0,0.281877079606879,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-1.26274282337405,20.4579843214382,20.1935971253806,20.4523097684115,20.5005471953465,20.2791326629489,11982692,11616890,11271603,10946448,10642937,16.298973833255,16.267970631569,16.2377971119262,16.2085255780414,16.180407037622,7.18311170174328,0.0917492197481984,0.264387196057601,-0.258712643030901,-0.0482374269349997,0.221414532397599,0.0413983920646004,3,1,3,3,NA
"505",505,2198,"Mali",2005,"MLI",NA,0,6,0,NA,NA,8,0,0,NA,12775509,687.934848952193,179.26054,0.625,2.76860845817804,0.7,0.837837837837838,0.367,0,971790000,NA,0,8788717854.20238,6.53369559078392,24332518587.6851,1904.62224148447,23.9150795061683,7.55203896946372,6606,8.79573360595074,16.3630405367045,0,-6.90775527898214,-6.90775527898214,20.694650289701,13.29,2.58701187272515,6.50272465967025,6.51898145100329,6.46271550937064,6.46229864073907,6.34854211307573,24.1950787134279,24.488091835195,24.6541624825641,24.3785502196309,24.2576749246722,7.86436850700285,8.18911800194008,8.38619185099515,8.14075310770469,8.04914934663079,3.90260916723135,5.31290106563515,6.84472239595958,5.35727809589658,5.47728194706273,0.840277777777778,0.878378378378378,0.89041095890411,0.82089552238806,0.776119402985075,0.777777777777778,0.615384615384615,0.857142857142857,1,0.5,8.79573360595074,8.79573360595074,8.79573360595074,NA,NA,2.57794151575519,-4.60517018598809,-4.60517018598809,NA,NA,0,0,0,0,0,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,20.5497335411864,20.4579843214382,20.1935971253806,20.4523097684115,20.5005471953465,12369078,11982692,11616890,11271603,10946448,16.3307102064251,16.298973833255,16.267970631569,16.2377971119262,16.2085255780414,0.00907035696995973,0.1449167485146,0.0917492197481984,0.264387196057601,-0.258712643030901,-0.0482374269349997,0.221414532397599,4,3,1,3,3
"506",506,2199,"Mali",2006,"MLI",NA,0,7,0,NA,NA,3,0,0,NA,13203378,696.675070933273,169.8029,0.625,7.41666177790376,0.583333333333333,0.85632183908046,0.376,2.6,1035270000,NA,0,9198464304.70882,6.54632055514692,68221898624.146,5167.0033702092,24.9460314444518,8.55004818054345,6608.6,8.79612711011031,16.3959832639084,0,-6.90775527898214,-6.90775527898214,20.7579280992094,19.84,2.98770010185673,6.53369559078392,6.50272465967025,6.51898145100329,6.46271550937064,6.46229864073907,23.9150795061683,24.1950787134279,24.488091835195,24.6541624825641,24.3785502196309,7.55203896946372,7.86436850700285,8.18911800194008,8.38619185099515,8.14075310770469,2.76860845817804,3.90260916723135,5.31290106563515,6.84472239595958,5.35727809589658,0.837837837837838,0.840277777777778,0.878378378378378,0.89041095890411,0.82089552238806,0.7,0.777777777777778,0.615384615384615,0.857142857142857,1,8.79573360595074,8.79573360595074,8.79573360595074,8.79573360595074,NA,2.58701187272515,2.57794151575519,-4.60517018598809,-4.60517018598809,NA,0,0,0,0,0,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,20.694650289701,20.5497335411864,20.4579843214382,20.1935971253806,20.4523097684115,12775509,12369078,11982692,11616890,11271603,16.3630405367045,16.3307102064251,16.298973833255,16.267970631569,16.2377971119262,0.40068822913158,0.0632778095084028,0.1449167485146,0.0917492197481984,0.264387196057601,-0.258712643030901,-0.0482374269349997,8,4,3,1,3
"507",507,2200,"Mali",2007,"MLI",NA,0,8,0,NA,0,13,0,0,NA,13651455,697.348626952466,193.75854,0.611,7.87304157780225,0.583333333333333,0.87012987012987,0.371,6.72,1524200000,NA,0,9519823400.15338,6.54728690185434,74949965442.7423,5490.25473422008,25.0400866004241,8.61072993310293,6612.72,8.79675034593447,16.4293566673212,0,-6.90775527898214,-6.90775527898214,21.1447355191969,32.23,3.47289769582735,6.54632055514692,6.53369559078392,6.50272465967025,6.51898145100329,6.46271550937064,24.9460314444518,23.9150795061683,24.1950787134279,24.488091835195,24.6541624825641,8.55004818054345,7.55203896946372,7.86436850700285,8.18911800194008,8.38619185099515,7.41666177790376,2.76860845817804,3.90260916723135,5.31290106563515,6.84472239595958,0.85632183908046,0.837837837837838,0.840277777777778,0.878378378378378,0.89041095890411,0.583333333333333,0.7,0.777777777777778,0.615384615384615,0.857142857142857,8.79612711011031,8.79573360595074,8.79573360595074,8.79573360595074,8.79573360595074,2.98770010185673,2.58701187272515,2.57794151575519,-4.60517018598809,-4.60517018598809,0,0,0,0,0,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,20.7579280992094,20.694650289701,20.5497335411864,20.4579843214382,20.1935971253806,13203378,12775509,12369078,11982692,11616890,16.3959832639084,16.3630405367045,16.3307102064251,16.298973833255,16.267970631569,0.48519759397062,0.386807419987498,0.0632778095084028,0.1449167485146,0.0917492197481984,0.264387196057601,-0.258712643030901,3,8,4,3,1
